x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
1.20549176130136,5.82322601590076,98.8375390440514,-1.07585234482838,0.999205499097483,0.91154270778211,3.62355763192142,-1.72026678916224,-0.346190992673964,-54.7083295035505,-1
1.39152952965823,3.61158112610888,98.8571974240928,-5.02031816354606,0.677165283144651,0.999492256976031,3.41311153290255,4.25386545102848,2.04160302386638,-54.3172913426588,1
1.69257118049518,-0.887019160094582,100.901275809166,-0.595548451379438,0.177549685524935,-0.915494788262549,4.32026412923137,0.907834016976179,3.12681450918161,-56.3974841084995,-1
4.28931979971438,1.41684342279356,100.784734918998,-2.89715448371007,-0.0669719322631114,-0.786172626341506,2.09300349081762,1.33623711091292,2.18382861503079,-56.1977275987637,1
0.542419790069612,-1.01009527614278,100.015580410918,-3.07070488576345,0.0883236052031902,-0.242668768070158,0.767942198507824,-0.284683260688204,-2.10414471876239,-55.7940449605991,1
2.4317649498575,-1.22417662735984,100.709237070439,-0.102892409082937,0.699031292047628,-0.656315327002018,-0.911784367734062,-1.35587280852288,1.53782469787045,-55.9178626306942,-1
0.831714286497176,2.81405867371474,100.639741146523,-2.12662580238256,0.986702453046053,-0.731266702952687,3.71217826943589,1.4352765025759,1.53599956637696,-56.2265041880381,1
3.40314488122382,-0.839878545890563,100.627929821892,-2.74829648841292,0.871342180564971,-0.785266797519554,1.86231005782945,-2.52527781091966,1.98890676521434,-56.2101008090725,-1
0.791769223729246,0.688784357874895,99.1768478193993,-1.33058354069505,-0.448216287830238,0.76593416586546,-1.48912652869085,0.610365301781771,-0.924921411566519,-54.657231866107,-1
1.28535399788101,0.945617470535504,99.1576409452642,-3.26878313177776,0.704285961836112,0.748670283554128,3.26434958015491,-1.34634258776047,0.12131510182843,-54.7075075398299,-1
2.47769719093998,0.894266616767944,98.9606162014774,-0.070843996885203,0.00133924910016753,0.907493637635676,1.34045940600751,-0.539565266199924,-3.82770425865119,-54.886901026826,-1
4.09360141396172,-3.08698474216728,98.9819317155722,-0.779471291827573,0.957118651150251,0.983035743135887,0.498801857782344,0.779830386397997,-2.36210666375893,-54.4328519985409,1
2.4116649226521,2.42206608568364,99.1429262692315,-0.067230106067486,-0.469726361641381,0.905820331891386,0.726074759600926,5.2745308831444,1.63666238400335,-54.6937290808693,1
0.194643411225986,1.17350718290548,100.847456052885,-3.75244358115564,-0.981553189284069,-0.979116619858651,2.7883625319017,4.68392462437622,-0.163954009489978,-56.369139779382,1
3.23333863591609,2.23065930234121,100.154863322138,-0.399851539098527,0.948743932050017,-0.382093833243975,1.36764026199844,-1.50658583993466,-0.227239678284051,-56.0619900743762,-1
2.32146663695588,0.633785207976453,99.067599133955,-0.133258196519428,-0.961547136171674,0.985430712423991,0.305833778194073,5.2047014904624,-0.393964646952259,-54.5878745338006,-1
0.194556638234813,1.05034363093654,98.9518591943403,-1.71038647261997,-0.144817959236638,0.995407869209307,5.02420945311251,3.0248972368423,-2.27122809469996,-54.4562331763807,-1
0.706524860578298,-2.18504027874418,101.078234945799,-3.02980252602051,0.992915208353887,-0.996073004298463,0.898923598282403,3.47671090084666,-2.122771288859,-56.3176931073584,1
2.31927370580115,1.44196675674335,99.1827764232704,-0.345954463262104,-0.193969768994639,0.542639624518417,0.347983390330898,1.45246926017053,-2.37332178171604,-54.859018084721,-1
0.372429186888051,2.50576057625577,99.086432353897,-2.46214555252515,0.93627752709667,0.710582824767709,1.71770217838708,-0.716687563333794,0.480560106063289,-54.6972915297623,1
0.480162268434466,-0.624963253985424,99.3813464504387,-1.68984902180613,0.990366296290775,0.689622703151509,-0.394261554728282,0.69986103728853,-1.18476623503911,-54.6964627813876,1
1.38294945938669,0.947941086757242,100.436178453705,-0.384811498785507,0.434051675634472,-0.517953704705058,-0.991916578486586,3.0853018262541,-0.63450878506169,-55.9838800539049,-1
1.14599434482733,0.911659258687777,101.02850901745,-3.10524416879289,-0.0331137209187845,-0.959093630620651,2.54322879968952,3.66162780549391,-0.157205966994317,-56.467027062748,1
1.07664093428093,-1.10150837729021,100.117479234091,-0.857756657961867,0.670265289618796,-0.213534702256411,-3.00590935006008,-0.690419845369849,-1.25087310839141,-55.8801813151356,-1
0.153836172975623,0.0123003438503936,100.645990463872,-0.210975275631372,0.9995808508719,-0.821230196412898,2.06461512149137,0.0129213747919614,-0.927786938584383,-56.2738163955182,1
0.195449477574264,0.100216497436141,98.8443440527596,-0.0755141894581842,0.994174077218947,0.758624507793873,1.07444854320263,0.930972128711775,0.643132736212402,-54.799343576917,-1
2.04895909598977,3.91691577601628,99.1015953376216,-3.30854012429605,-0.650451250497343,0.95781810468218,2.42879468978882,2.71236794924185,1.07974998525224,-54.6091888409876,1
0.992663677307799,-0.824751228224721,98.8964685138624,-1.36776733915017,-0.72209960746264,0.980614071160745,1.04734420766932,-2.63072565726867,-0.466264981684789,-54.627146801551,-1
0.0399244722961757,2.74878161771649,99.6892331282169,-1.66355782491458,0.618645621851774,0.263623588248294,0.00781334907022257,-2.15302109672347,-1.57239058323773,-55.1753330400551,-1
0.411041999803295,-0.801974267185162,99.1984897892711,-1.14897541688992,-0.306775734302349,0.643111826940376,0.987367000469134,-0.232058367472061,-0.330706970183609,-54.935258190041,-1
3.60870015410448,-0.215553697373857,98.7272602733489,-2.20926363168718,0.385376785685071,0.960631251963768,-1.64884810047986,0.28163180117183,0.138423490865968,-54.5678110842255,-1
4.51430536085918,1.03630022426297,98.9336720954548,-2.49484567832136,-0.539811596263039,0.92625117708512,6.32512333917919,3.51960243598469,3.57128303973153,-54.5366091513048,1
5.7160006130183,5.35675130042497,99.5304921683186,-3.70081786199626,-0.452933690604793,0.400949668393635,3.1308074789726,4.76959573321593,4.01607768578127,-55.2158062995887,1
0.268705894037957,-1.43068355648079,100.617489551937,-0.429197574492631,-0.805272845333725,-0.665781904265703,0.903462576424087,0.278481671002784,1.55222367441438,-56.2444010228495,-1
0.291330557967055,2.75715608698908,100.815684873404,-3.08340128653411,-0.9428226348819,-0.823114909898497,1.17858398772569,0.354990506932665,0.881392497497003,-56.4777186873676,1
0.333213972571981,-0.0447408668756153,100.858430044426,-1.26402240242954,0.938586151605068,-0.803447410943796,-1.58496494754349,1.63108148927418,-0.576635633988894,-56.1778838771871,-1
2.28198043748602,2.37396411020425,99.8629644393486,-1.76186021094325,0.249192292186803,0.038429638221638,-3.26013321889065,1.53734861765583,0.518950294254724,-55.5161228368521,1
0.109060743564966,1.82986200380809,100.977544492702,-1.30692658643646,0.601718013413951,-0.950465286838619,1.34769629316941,1.91575241407215,-0.666137416513423,-56.4411547759509,-1
5.10533141174592,3.078473573749,99.5418284392213,-0.449532669697682,0.397612116969969,0.48638789058454,0.952397286016272,-0.489529419070634,1.72765775130502,-54.9854229089476,1
0.644318748600349,1.06705690156768,100.230701263434,-3.40077169124796,-0.998304125453934,-0.519492347949121,2.7979675263827,1.00756821380653,-1.97017834433665,-55.9572881814684,-1
1.62197448218385,0.0150740564981841,100.692932881885,-0.164786355858142,-0.463145043199432,-0.870785691634341,0.427119091201411,2.88469996999469,-2.46999293521397,-56.5414541858256,-1
1.04184827890183,2.67248214958486,98.8261008387677,-2.44424934719292,0.983789537657337,0.998777457587262,2.27915775358758,1.82780724369118,0.537785562990404,-54.4882090615098,1
3.78122273216167,5.43504302632959,100.00309616365,-4.29735987130302,-0.116047068289833,-0.0622510033617674,2.53159349548915,4.87289922254172,2.67350737495018,-55.534295280529,1
5.05288298711502,0.46114539629155,100.851399719399,-1.85826578844318,0.931104973286725,-0.947227533421893,1.91202995660279,4.02781198952455,2.35542704016014,-56.5186373083761,1
0.841434582162151,-1.13492344738786,99.7429990281998,-1.51944204388332,0.916393458216871,0.222429342877981,-0.973215188288452,-2.55789396968109,-2.558067906654,-55.2848085734313,1
1.27596780201978,0.571484511916754,99.2216692882475,-0.0784586029523536,0.999994342976322,0.573443025059035,-0.362278808154799,2.12095854812377,-1.76040737070288,-54.7859721578184,-1
0.840552192569504,2.4479244717671,99.668562571896,-1.9289154565901,0.561578294884728,0.472175475680998,1.01444482922033,1.61394972791584,-3.26686578389643,-55.1070824215789,-1
